timestamp,error_pitch,error_roll,error_yaw,p_pitch,p_roll,p_yaw,i_pitch,i_roll,i_yaw,d_pitch,d_roll,d_yaw,sum_pitch,sum_roll,sum_yaw
1752497134166268582,0.0,0.0,0.0,1.6326565742492676,3.4253649711608887,575.685791015625,-0.054256830364465714,0.21467344462871552,0.0,0.0,0.0,-0.0,-1.5783997774124146,3.64003849029541,575.685791015625
1752497134185568582,0.0,0.0,0.0,2.2141294479370117,3.1371517181396484,575.2874145507812,-0.053915951400995255,0.21524301171302795,0.0,0.0,0.0,-0.0,-2.1602134704589844,3.3523948192596436,575.2874145507812
1752497134205710582,0.0,0.0,0.0,2.625293016433716,3.274486780166626,574.8992919921875,-0.05345475301146507,0.21581292152404785,0.0,0.0,0.0,-0.0,-2.57183837890625,3.490299701690674,574.8992919921875
1752497134228100207,0.0,0.0,0.0,3.107948064804077,3.2713027000427246,574.5149536132812,-0.05294182896614075,0.21636641025543213,0.0,-0.0,0.0,-0.0,-3.055006265640259,3.487668991088867,574.5149536132812
1752497134250122457,0.0,0.0,0.0,3.209805488586426,3.2193641662597656,574.1419067382812,-0.05236165225505829,0.21696120500564575,0.0,-0.0,-0.0,-0.0,-3.1574437618255615,3.4363253116607666,574.1419067382812
1752497134270929249,0.0,0.0,0.0,3.4077324867248535,3.0379562377929688,573.7780151367188,-0.05178144574165344,0.21752770245075226,0.0,0.0,-0.0,-0.0,-3.3559510707855225,3.255483865737915,573.7780151367188
1752497134290344040,0.0,0.0,0.0,3.559124231338501,3.0668816566467285,573.4295043945312,-0.05113256722688675,0.21810583770275116,0.0,0.0,-0.0,-0.0,-3.5079915523529053,3.284987449645996,573.4295043945312
1752497134313529124,0.0,0.0,0.0,3.635478973388672,2.9508774280548096,573.09326171875,-0.05048391968011856,0.21865184605121613,0.0,-0.0,-0.0,-0.0,-3.5849950313568115,3.1695291996002197,573.09326171875
1752497134334045290,0.0,0.0,0.0,3.6161692142486572,3.1306045055389404,572.768310546875,-0.04984834045171738,0.21917705237865448,0.0,0.0,0.0,-0.0,-3.5663208961486816,3.3497815132141113,572.768310546875
1752497134378671207,0.0,0.0,0.0,3.7914927005767822,2.772569179534912,572.4647827148438,-0.04916251450777054,0.21973182260990143,0.0,-0.0,-0.0,-0.0,-3.7423300743103027,2.9923009872436523,572.4647827148438
1752497134383299165,0.0,0.0,0.0,4.285472869873047,2.7113850116729736,572.188232421875,-0.048429474234580994,0.22023168206214905,0.0,0.0,0.0,-0.0,-4.237043380737305,2.93161678314209,572.188232421875
1752497134397215790,0.0,0.0,0.0,4.341586112976074,2.3251709938049316,567.935791015625,-0.04766209423542023,0.22066131234169006,0.0,-0.0,0.0,-0.0,-4.293923854827881,2.545832395553589,567.935791015625
